,count,hate_speech,offensive_language,neither,class,tweet
439,3,0,3,0,1,dropped stack cause bitch song called dope download mixtape
440,3,0,3,0,1,dumb bitch dumb thing
441,3,1,2,0,1,eat pussy like real nigga hungry
442,3,1,2,0,1,eff let go cripple
443,3,0,2,1,1,everything look better bitch next
444,3,0,3,0,1,facto care hoe as look like
445,3,0,3,0,1,every bad bitch nigga tired fucking
446,3,0,3,0,1,foreign chick lie man bitch beautiful
447,3,1,2,0,1,fresh nigga kno need clean bitch kno working cuz wan na see team rich
448,3,0,3,0,1,fuck 0 make rule suck dragon ball bitch call goku
449,3,0,0,3,2,generate ascii box nodejs see ability bring flappybird node via ascii tube bird
450,3,0,3,0,1,get shit bitch fine bear
451,3,1,2,0,1,get as back detroit ya fuckin wigger
452,3,0,3,0,1,girl dated okay aint mad yo unless stabbed heart love hoe
453,3,0,3,0,1,know twitter password bitch please
454,3,0,3,0,1,seen show seen hoe hot would thick
455,3,0,3,0,1,bitch hitting hoe face_with_tears_of_joy
456,3,1,2,0,1,married white woman lucky sumbitch uncle ruckus
457,3,0,2,1,1,wan na nigga trinna saving account weary_face face_with_tears_of_joy omg imma funny as bitch man real shit hundred_points
458,3,0,3,0,1,great grandma hoeher grandma hoeher mom hoe hoe long line hoe grandpa carl everyone
459,3,3,0,0,0,hey go look video man found kidnapped girl ohiowhat nigger shitmybosssays
460,3,0,3,0,1,hey pussy still
461,6,0,2,4,2,draft gungho folk send afghanistan war zone show
462,3,0,3,0,1,hotter bitch
463,3,0,3,0,1,u talking hoe bout bro n em talking hoe bout bro n em
464,3,0,3,0,1,crazy bitch hilarious
465,3,1,2,0,1,know shoe dirty fuck whatever bitch call like negro one first thing look shoe dog
466,3,0,0,3,2,thrill billywith hillbilly heart hahahahaha jesus murphy
467,3,0,3,0,1,call bitch
468,3,0,3,0,1,handle liquor bitch handle meeedd chief sosa
469,3,0,3,0,1,chase dude chase bitch edgar bautista
470,3,0,2,1,1,love hoe baby forever
471,3,0,3,0,1,dont even need picture tamar bitch beat every picture
472,3,0,3,0,1,dont hoe sleeping_face
473,3,0,1,2,2,found new way chug open mouth alot shitallysays
474,3,0,3,0,1,fucking hate bitch much wan na smack face tongue kiss
475,3,0,3,0,1,got bitch set like jada picketqueen latifah riding round niece bitch titi
476,3,0,3,0,1,got sister told stop calling woman bitch
477,3,0,3,0,1,guess night bitch die stewie nigga
478,3,0,3,0,1,bitch bitch bitch eating halibut freshrhymes jerksquad slowstir
479,3,0,3,0,1,ladylove married still wan na bang sex bitch troubadour probably
480,3,0,3,0,1,heard looking candy man bitch
481,3,0,3,0,1,hope get mad lady call bitch bc know name individually katt williams
482,3,0,3,0,1,got number bitch boy
483,3,0,3,0,1,know shit eatin grin either fucked girl dream sold car know faggot whatd sell
484,3,0,3,0,1,older men cause mature supposed fool u bitch
485,6,0,6,0,1,prolly leave bitch cup hand yo hand hand
486,3,0,3,0,1,said like taste like wolf pussy even know taste like
487,3,0,3,0,1,taught eat pussy cut hair taught eat pussy hair name movie face_with_tears_of_joy
488,3,0,3,0,1,used dress like cop oh really yeahright 11mad pussy really yesi never forget
489,3,0,3,0,1,went jail flock came home wit strike went jail bitch came home dike
490,3,0,3,0,1,fuck u u stand u dizzy bitch two unique separate phrase overheard relative saying younger
491,3,0,3,0,1,woke like thi bitch go back bed
492,3,0,3,0,1,would rather call bitch sir manager
493,3,0,3,0,1,beat pussy hard
494,3,0,1,2,2,slit throatneck
495,3,1,2,0,1,funky as honkey shout tonight cabaret face_with_tears_of_joy jt2020tour
496,3,1,2,0,1,comparing kfc pussy
497,3,0,3,0,1,downloading new personality ordering new face bitch love goddamn axl rose yelling sex robot
498,3,0,3,0,1,feelin like malcolm middle bitch surround miss em
499,3,0,3,0,1,gon na piss dimple stop wasting prayer trash team lol
500,3,0,3,0,1,probably main bitch chocolate dipped cinnamon apple
501,3,0,3,0,1,sick shit man sit bitch as fed bro rt geno threw yet another pick smh
502,3,1,2,0,1,sorry fucked yo bitch really dig nigga
503,3,0,3,0,1,ibs irritable bitch syndrome
504,3,0,3,0,1,love hide yo bitch keep shorty
505,3,0,3,0,1,talk back aint getting pussy
506,3,1,2,0,1,bad bitch put hand high every girl room start waving hand around
507,3,1,2,0,1,imma tie bitch basement donkeyfuck as two week straight hahahahahahahahaha 50centmovie beforeiselfdestruct
508,3,0,3,0,1,mind got ta dumb hoe anthem
509,3,1,0,2,2,albino mexican dad asian
510,3,0,3,0,1,take true directioner accept larry know bitch fan like make boy cry thankyoupaulforconfirminglarry
511,3,1,2,0,1,allegation u bedroom u see word naive blind bitch know ur husband cheated u ramona dumb
512,3,0,3,0,1,never late tag bitch
513,3,0,2,1,1,dyke hunter dyke dyke
514,3,1,2,0,1,julia robert ho nottinghill
515,3,0,0,3,2,follow yellow brick twitter
516,3,0,3,0,1,lmfaoooooooooooooooooo pussy good mama like guess got ta go………my mama
517,3,0,1,2,2,lol cripple wendy davis rt scientist create remotecontrolled chick study shy penguin
518,3,0,2,1,1,let nip ahoy spank maybe
519,3,2,1,0,0,let kill cracker baby wtf hear wow
520,3,1,2,0,1,like correct wrong pimpin involve smackin bitch money
521,3,0,3,0,1,lmao face_with_tears_of_joy rt pound cake look like pussy face_with_tears_of_joy
522,3,0,3,0,1,lmao drose adidas lighter phone shit retarded
523,3,0,1,2,2,mam renée doet haar rol net ze ongesteld wat ongesteld van dat soort vragen waar je denkt hoe leg ik die weer uit
524,3,0,3,0,1,maybe want friend maybe stupid bitch never know make cum face_with_tears_of_joy
525,3,0,1,2,2,mine play dmx kirk franklin smh well neighbor ghetto get like beat kid
526,3,2,1,0,0,grandma used call porch monkey time come think refer broken bottle nigger knife flushed_face
527,3,1,2,0,1,momma told tell mind yoooo damn motha fuckin business 2 knowin bitch
528,3,0,2,1,1,nip freeeeezingand okay slicing bra face_with_tears_of_joy
529,3,0,3,0,1,twitter hacked pussy admit said want act like never said
530,3,0,3,0,1,nah girl aint gon able make tight since rus loss job back like damn bitch really
531,3,2,1,0,0,nah face_with_tears_of_joy yo thought some1 photoshopped face faggot smmfhi hate yall
532,3,0,3,0,1,new flame song yr lol bitch super run like
533,3,0,3,0,1,nigga always yelling fuck bitch get money meanwhile broke still want bitches…
534,3,0,3,0,1,nigga pressed pussy eeeeeen nothin
535,3,0,3,0,1,bitch nan
536,3,0,3,0,1,boat hoe please thanks mom
537,3,0,0,3,2,ovo kendrick lamar still trash
538,3,0,3,0,1,top pregnant as sorry hoe aint never got money even water broke riptallt
539,3,0,1,2,2,couple red sox gotten past first base dying laughing maybe yank need teach game
540,3,3,0,0,0,people time aryan race stand say mongerls turn world ghetto slum
541,3,0,3,0,1,pistol whip dickau shoot yo bitch club sometimes freestyle freestyle okay
542,3,0,3,0,1,rt please thanks pierced pussy come across timeline neutral_face
543,3,0,3,0,1,remy machiavelli send shot ya belly weary_face bitch raised_fist
544,3,1,2,0,1,roberto one nasty hoe
545,3,0,3,0,1,sorry jb fan，really justin come back top comment justin timberlake video million view son fucking bitch
546,3,0,2,1,1,searching incredible story white man quest find ingredient necessary make caribbean jerked chicken redneck land
547,3,0,3,0,1,selling soul material wish fast car bitch tupac smile remix
548,3,1,2,0,1,shake bear aka two redneck sex dead bear
549,3,0,3,0,1,shall compare thee summer day summer day bitch
550,3,0,3,0,1,got ta shape pussy lip tho whole wheat organic pussy
551,3,0,3,0,1,said wigga man richtake durag
552,3,0,3,0,1,bitch anyway
553,3,1,2,0,1,florida got sniff test swamp pussy face_with_tears_of_joy
554,3,0,2,1,1,slow fuck bitch know live classy young lady
555,3,0,3,0,1,good football playerbut still act like nig
556,3,1,2,0,1,stop pussy son shove needle heart afterearth
557,3,0,3,0,1,stop looking u go eat pussy yuppie fuck
558,3,0,3,0,1,takin straight dirt finger pussy know put dick
559,3,0,3,0,1,aint bro move hoe move
560,6,1,3,2,1,girl plain looking borderline ugly chunky hey least got nice smile great personality
561,3,0,0,3,2,devil grows inside heart selfish wicked white brown yellow black color restricted
562,3,0,0,3,2,water yellow healthy student
563,3,0,3,0,1,hoe aint loyal
564,3,0,3,0,1,hoe keep callin aint pickin up
565,3,2,1,0,0,sour apple bitter bitch fuckin wit em
566,4,0,4,0,1,faggot oriole petty fuckgot swept outta bitch
567,3,1,2,0,1,ghetto as band get snuck face_with_tears_of_joy
568,3,0,0,3,2,division trash saint gon win nfc southwatch
569,3,0,3,0,1,fan waited bitch nigga hated old hoe dated look mama we…
570,3,0,3,0,1,ghetto motherfucker missy elliott
571,3,0,0,3,2,recipe call leftover brownie hell leftover brownie brownie eaten yet
572,3,1,2,0,1,ratchet broad represent white as talk trash cause racist shit black
573,3,0,3,0,1,trust noneeee bitch
574,3,0,3,0,1,twitter twitter bitch twitter life
575,3,0,0,3,2,two road diverged yellow wood chose one jötunheimr robert frost giant
576,3,1,2,0,1,u got k bitch niggaal haymon antonio tarver
577,3,0,2,1,1,uhuh empty heart empty bottle yellow cab would like catch cuz yo latest ex made u mad
578,3,0,3,0,1,used girlfriend got hoe lookin good girl fuckin low
579,3,0,3,0,1,virgin pussy regular pussy oomf pussy
580,3,0,3,0,1,whaaaaaat lmaooo luv u fat bitch cuz yall got big ole titty phat booty
581,3,0,3,0,1,walked bitch like nigga made
582,3,3,0,0,0,hate nigger hate faggot hate spicskkk rally
583,3,2,1,0,0,queer hut like butt
584,3,0,3,0,1,well bitch biology said face_with_tears_of_joy
585,3,0,3,0,1,got ta report spam rt lady rt head game better pussy
586,3,0,3,0,1,im done hoe pas squad g
587,3,2,1,0,0,fuck callin jiggaboo nigga
588,3,3,0,0,0,people think gay marriage okay beyond sorry want future son seeing fag walking street holding hand
589,4,1,3,0,1,u little bitch chris aint six bitch allisons mom
590,3,0,3,0,1,would want play pussy dead snl
591,3,0,3,0,1,would wan na green ranger evil duh bitch
592,3,0,3,0,1,would want pussy side burn thats good question hahahahaha face_with_tears_of_joy
593,3,0,3,0,1,shank bitch ceviche
594,3,0,2,1,1,work get rough day hahaha hoe
595,6,0,6,0,1,wow bitch yes already established anything else say
596,3,0,3,0,1,yall forget brand new baby girl home bitch cooky burning
597,3,0,0,3,2,yah said word mtzraymegyptians people ysrahal inheritance kushiteethiopians
598,3,0,0,3,2,yaoooooooo mawnin yardie green_heart
599,3,0,3,0,1,yo bitch horn tryna shoot porn shirt worthy tony
600,3,0,3,0,1,yo sublet pussy shitfahdsays
601,3,0,3,0,1,yo foot smell like pus face_with_tears_of_joy whut like flower bitch face_with_tears_of_joy omg
602,3,0,2,1,1,yo mama bitch rt one sentence ended relationship
603,3,2,1,0,0,aint gunna shit spear chucker
604,3,0,3,0,1,aint bitch favorite response long text
605,3,1,2,0,1,yo boy pussy cat
606,3,0,3,0,1,cunt
607,3,0,3,0,1,pull pussy dodge collect panty alright stormy jake face_with_tears_of_joy
608,3,0,2,1,1,take someone ghetto take ghetto
609,3,1,2,0,1,like u colored folk colored white fuck face_with_tears_of_joy
610,3,0,3,0,1,got hella hoe
611,3,0,1,2,2,hit light line toco bell morning diana back house miracle charlie
612,6,1,5,0,1,look cute today really helll swerve hoe
613,3,0,1,2,2,look like little bird help get dressed morning
614,3,2,1,0,0,ol trout mouth as bitch deeeeaaaadd
615,3,1,2,0,1,talk like fag shit retarded cool scro lot tards living total kickass life
616,3,0,3,0,1,took land could make retarded diaper sureuse imagecool redskin nfl concussion joke
617,3,0,3,0,1,garden rose bitch weed
618,3,0,3,0,1,fucked shit dumb as cunt go post picture flat as titty ig slut
619,3,1,2,0,1,queer unamused_face
620,3,0,2,1,1,homeboy looking bad giving cash hoe
621,3,0,0,3,2,teeth like star aww thanks yeah yellow far away
622,3,0,3,0,1,yup fuck em playing like trash rt clipper wan na play lol
623,3,0,3,0,1,aint time hoe get lol ariana mom say u
624,3,0,3,0,1,bitch
625,3,2,1,0,0,ayo even kill handicapped crippled bitcheslook scalp real close see triple six
626,3,0,3,0,1,bitch freak shit
627,3,0,3,0,1,bitch vagina little resilient
628,3,0,3,0,1,love nah bitch aint love
629,6,1,5,0,1,pussy root drama attribute put head mama
630,3,0,3,0,1,call keyshawn johnson cause im catchin erry hoe
631,3,0,3,0,1,captain save hoe annoying phrase
632,6,0,6,0,1,day judgement everybody gon na looking big jumbotron watching fuck majjinn buu bitch
633,6,0,6,0,1,let side bitch settle might headbutt evelyn
634,3,0,3,0,1,dont show bitch unless look like dolly parton
635,3,2,1,0,0,fuck pussy as hater go suck dick die quick someone youtube comment think would good friend
636,3,0,1,2,2,hick raver venn diagram large intersection
637,6,0,6,0,1,hoe suck dick cu look like john stockton hit em wit choppa luke fatherrr
638,3,0,3,0,1,wasnt work place id deck aye fucking right would give tyson combo nd end uppercut shut fuck bitch
639,3,0,3,0,1,suck dick dip keeper true redneck woman kims dad
640,3,0,3,0,1,im gon na rip bitch apart rip apart lol
641,3,0,3,0,1,britney bitch bible leviticus 58
642,3,1,2,0,1,nigga bitch bitch as nigga dike as hoe black as bright as hoe fag tag scally wag
643,3,0,3,0,1,pussy tryna go studio call mufuckin crib like god yo word god bus yo shit god word
644,3,0,3,0,1,oh ya hoe think cute skin tight cat suit assuming body boomin dispute
645,3,0,3,0,1,omg bitch fucking stupid swear blah week later omg ilysm bae ur best friend swear
646,3,2,1,0,0,way fuck bitch name lord mr race
647,3,2,1,0,0,poor whitey
648,3,0,3,0,1,riding bros still trust hoe
649,3,0,3,0,1,weekend going fabulous naa man seeing nae cunt koed second flat hate u fuckgm
650,3,0,3,0,1,whatever good one abraham lincoln quote yall hoe
651,3,1,2,0,1,guy say latinas mean kim kardashian looking girl bitch shaped like mini fridge smell like tortilla
652,3,0,1,2,2,rapper say twat make feel weird face_with_tears_of_joy
653,3,0,3,0,1,better pipe pussy lmao wth even mean
654,3,1,2,0,1,fucking pussy could even beat dick angry youtube comment
655,3,0,2,1,1,cunt right
656,3,0,3,0,1,son bitch moment rain forget car window
657,3,0,3,0,1,10thingsthatgetsonmynerves needy hoe ratchet hoe sideline hoe beggin hoe dumb hoe looking love facebook hoe
658,6,0,6,0,1,11 get hit bitch campus want
659,3,0,3,0,1,1personidbitchslap fa blowin tl like bitch spare tire leavin dairy queen
660,3,0,0,3,2,2013faves rt snoop justin much fun charlie wilson tribute betawards
661,3,0,3,0,1,2013taughtme pussy feel face_with_tears_of_joy
662,3,0,3,0,1,5wordsaftersex pussy bitch
663,3,2,0,1,0,azmonsoon lot rain bad enough wash away teabagger racist white trash state tcot teaparty azflooding
664,3,0,3,0,1,alexfromtarget get million retweets chrisfromwalmart cant even get bitch text back
665,3,0,3,0,1,alexfromtarget bitch wetlmmfao
666,3,0,3,0,1,anncoulter still calling obama community organizer syria well still cunt well
667,3,0,3,0,1,asagiraffes pussy
668,3,0,0,3,2,askdems embarrassed charlie rangel remains caucus
669,6,0,6,0,1,bob bass bitch dick fish dock
670,3,0,1,2,2,breaking ap call mass governor race charlie baker watch live coverage wcvb streaming online
671,3,0,3,0,1,bangbangbirdgang ya bitch fruit loop
672,3,0,2,1,1,bartending becomes real bitch bartender way taller bar designed holy back pain
673,3,0,3,0,1,bestsongtohavesexto bitch love sosa bangbang
674,3,1,0,2,2,bigbird made gay couple yes gop world bird would existed since creator would jail sodomy
675,3,0,3,0,1,bitchslapthursdays nite pure passion door open watching game bitch too…
676,3,0,0,3,2,blessjesus amos 3 two walk together except agreed
677,3,0,0,3,2,blessjesus amos 10 hate one upholds justice court detest one tell truth
678,6,0,0,6,2,blessjesus crown head sole foot
679,6,0,0,6,2,blessjesusair matthew 26 look bird air yet heavenly father feed themare much valuable
680,3,0,0,3,2,blessjesuslove happy belated sixtyfifth birthday 28 aunt mary agnes strong
681,3,0,2,1,1,bout2gocrazy aintnolevelz2disshit hungrier phat ho diet ig
682,3,1,2,0,1,burnnotice fi shoot bean bag round guy hurt like bitch
683,3,3,0,0,0,california full white trash
684,3,2,1,0,0,california full white trash moved oklahoma
685,3,0,3,0,1,celebrityleakedphotos yeah know feel knowing nsa phone quit whining like muslim bitch
686,3,1,2,0,1,christianbale kissing moses as fight god otherwise might fucking dead retarded as actor faggot
687,6,0,2,4,2,commonquestioniget uou ghetto
688,3,0,3,0,1,cowboy 1 bitch cowboysnation another great win ilove team
689,3,1,2,0,1,crack whip cracker
690,3,2,0,1,0,dtla trash noneuropeans allowed live
691,3,1,2,0,1,duh possibly tucking penis bitch got man boob
692,6,1,5,0,1,dearfeministmen easier way get pussy wout sacrificing man hoodbest dont include losing ur self respect
693,3,1,2,0,1,degenerateartist aint fuckin around allah retard crest got blessed jesus next fake as text
694,3,1,2,0,1,degenerateartist card french muslim retard expect demand child bride yard cuz got man dick
695,3,0,3,0,1,degenerateartist bitch walk back word witch question turd glitch evolves absurd
696,3,0,3,0,1,degenerateartist know word bo jingo dangle fan slang ho ting pang lick drum swing flick alarm bic hear fire
697,3,0,1,2,2,degenerateartist sniff whiffy ball involuntary cuz fairy walk downtown hairy climatechange scary sense hillbilly sneeze
698,3,0,0,3,2,derekjeter lifelong yankee man miss firstballot unanimous
699,3,2,0,1,0,dutch farmer white trash
700,3,3,0,0,0,dutch people live outside newyorkcity white trash
701,3,0,0,3,2,earlybird early morning sunrise dawn bird thebird jerryreed kansa city
702,3,0,0,3,2,ebola great thought panic bird flu bad really aint got time
703,3,0,0,3,2,ebola great metaphor gop teaparty policy eat vital organ host dy tcot teabaggers
704,3,0,0,3,2,explainananimeplotbadly boy monkey tail grows savior futuristic yet old earth
705,3,0,3,0,1,fact rt kanye best good piece pussy fuck
706,3,1,2,0,1,fact female tweet dayum day r hoe need attention ijs wontgetme
707,3,0,0,3,2,femalelogic worse jig convinced
708,3,0,0,3,2,firecashman root royal october yankee
709,3,1,2,0,1,freeelchapo trending cu french montana bitch as fuck think selling drug cool lamest poser
